word, tf, idf
mony i, 1, 1
will com, 1, 1
com to, 1, 1
to your, 1, 1
your country, 1, 1
country u, 1, 1
s a, 1, 1
a the, 1, 1
the land, 1, 1
land of, 1, 1
of wishes, 1, 1
wishes your, 1, 1
your sicerely, 1, 1
sicerely mokhtar, 1, 1
mokhtar motamedin, 1, 1
friends´, 1, 1
weeding, 1, 1
black, 1, 1
suit, 2, 2
married, 1, 1
nice, 2, 2
head, 1, 1
dazzling, 1, 1
feet, 1, 1
heavy, 1, 1
walk, 1, 1
waving, 1, 1
though, 1, 1
thought, 2, 2
strange, 2, 2
sparking, 1, 1
light, 1, 1
address, 1, 1
then, 2, 2
deep, 2, 2
woke, 2, 2
uncomfortable, 1, 1
limbs, 1, 1
awake, 1, 1
stood, 1, 1
bedroom, 1, 1
happened, 2, 2
policeman, 1, 1
pointed, 1, 1
outside, 1, 1
now, 5, 3
evening i, 1, 1
i went, 1, 1
to one, 1, 1
my friends´, 1, 1
friends´ weeding, 1, 1
weeding in, 1, 1
my black, 1, 1
black suit, 1, 1
suit i, 1, 1
was happy, 1, 1
he married, 1, 1
married a, 1, 1
a nice, 1, 1
nice girl, 1, 1
girl and, 1, 1
and i, 1, 1
i drank, 1, 1
drank too, 1, 1
much on, 1, 1
on my, 1, 1
my way, 1, 1
way home, 1, 1
home my, 1, 1
my head, 1, 1
head was, 1, 1
was dazzling, 1, 1
dazzling and, 1, 1
my feet, 1, 1
feet were, 1, 1
were heavy, 1, 1
heavy that, 1, 1
i couldn´t, 1, 1
couldn´t walk, 1, 1
walk well, 1, 1
well so, 1, 1
so i, 1, 1
gave up, 1, 1
up walking, 1, 1
walking home, 1, 1
home waving, 1, 1
waving my, 1, 1
my hand, 1, 1
hand to, 1, 1
to stop, 2, 2
stop a, 1, 1
taxi though, 1, 1
though i, 1, 1
i thought, 1, 1
thought that, 1, 1
that taxi, 1, 1
taxi was, 1, 1
was strange, 1, 1
strange with, 1, 1
the sparking, 1, 1
sparking light, 1, 1
light i, 1, 1
i still, 1, 1
still got, 1, 1
got into, 1, 1
and told, 2, 1
told the, 1, 1
the driver, 1, 1
driver my, 1, 1
my address, 1, 1
address then, 1, 1
then i, 1, 1
i fell, 1, 1
fell into, 1, 1
a deep, 1, 1
deep dream, 1, 1
dream in, 1, 1
taxi the, 1, 1
morning i, 1, 1
i woke, 1, 1
woke up, 2, 2
up i, 2, 1
i felt, 1, 1
felt uncomfortable, 1, 1
uncomfortable and, 1, 1
and tried, 1, 1
move my, 1, 1
my limbs, 1, 1
limbs to, 1, 1
make myself, 1, 1
myself awake, 1, 1
awake when, 1, 1
when i, 3, 3
i stood, 1, 1
stood up, 1, 1
i found, 1, 1
found that, 1, 1
station instead, 1, 1
my bedroom, 1, 1
bedroom what, 1, 1
what happened, 1, 1
happened last, 1, 1
last night, 2, 1
night a, 1, 1
a policeman, 1, 1
policeman pointed, 1, 1
pointed at, 1, 1
car outside, 1, 1
outside and, 1, 1
told me, 1, 1
me that, 1, 1
that was, 1, 1
was the, 1, 1
taxi you, 1, 1
you took, 1, 1
took last, 1, 1
night do, 1, 1
do you, 2, 2
have any, 2, 2
any problem, 1, 1
problem now, 1, 1
held, 1, 1
beautiful, 1, 1
high-class, 1, 1
homeless, 2, 1
named, 1, 1
paul, 10, 1
inside, 2, 2
starving, 1, 1
loud, 1, 1
smelling, 1, 1
full, 3, 1
happiness, 1, 1
grace, 1, 1
putting, 1, 1
mouth, 2, 1
though, 1, 1
eating, 1, 1
bottle, 2, 1
1989´s, 1, 1
wiskey…, 1, 1
seemed, 1, 1
desired, 1, 1
alcohol, 1, 1
once, 1, 1
that´s, 1, 1
drink, 1, 1
pakage, 1, 1
anger, 1, 1
hell, 1, 1
you´re, 1, 1
cried, 1, 1
threw, 1, 1
fix, 1, 1
mass, 1, 1
stopped, 1, 1
ten, 1, 1
minutes, 1, 1
later, 1, 1
story, 2, 2
don´t, 1, 1
marking, 1, 1
caused, 1, 1
avoid, 2, 2
having, 1, 1
questions, 1, 1
dissepear, 1, 1
evening a, 1, 1
was held, 1, 1
held in, 1, 1
a beautiful, 1, 1
beautiful nice, 1, 1
nice and, 1, 1
and high-class, 1, 1
high-class resturant, 1, 1
resturant a, 1, 1
a homeless, 1, 1
homeless named, 1, 1
named paul, 1, 1
paul walked, 2, 1
walked by, 1, 1
by and, 2, 1
and was, 2, 1
was curious, 1, 1
curious to, 1, 1
to what, 2, 2
what was, 2, 1
was happening, 1, 1
happening inside, 1, 1
inside he, 1, 1
was starving, 1, 1
starving and, 1, 1
was looking, 1, 1
a place, 2, 1
place to, 1, 1
a rest, 1, 1
rest the, 1, 1
the music, 1, 1
music was, 1, 1
was turned, 1, 1
turned on, 1, 1
on so, 1, 1
so loud, 1, 1
loud and, 1, 1
the food, 2, 1
food were, 1, 1
were smelling, 1, 1
smelling so, 1, 1
so good, 1, 1
good paul, 1, 1
walked in, 1, 1
in without, 1, 1
without thinking, 1, 1
thinking it, 1, 1
place full, 1, 1
full of, 2, 1
of happiness, 1, 1
happiness grace, 1, 1
grace and, 1, 1
important thing, 2, 2
thing food, 1, 1
food paul, 1, 1
paul couldn´t, 1, 1
couldn´t stop, 1, 1
stop himself, 1, 1
himself from, 1, 1
from putting, 1, 1
putting the, 1, 1
food in, 1, 1
his mouth, 2, 1
mouth though, 1, 1
though his, 1, 1
mouth was, 1, 1
was already, 2, 1
already full, 1, 1
food while, 1, 1
while he, 1, 1
was eating, 1, 1
eating he, 1, 1
he saw, 1, 1
a bottle, 1, 1
bottle of, 1, 1
wine 1989´s, 1, 1
1989´s wiskey…, 1, 1
wiskey… he, 1, 1
he said, 1, 1
said with, 1, 1
with a, 2, 1
voice seemed, 1, 1
seemed to, 1, 1
be desired, 1, 1
desired of, 1, 1
of alcohol, 1, 1
alcohol paul, 1, 1
paul was, 2, 1
was once, 1, 1
once a, 1, 1
a man, 2, 2
man that, 1, 1
that was, 1, 1
was usually, 1, 1
usually drunk, 1, 1
drunk every, 1, 1
every moment, 1, 1
moment that´s, 1, 1
that´s the, 1, 1
why he, 1, 1
a homeless, 1, 1
homeless he, 1, 1
he spent, 1, 1
spent all, 1, 1
all his, 1, 1
his money, 1, 1
money on, 1, 1
he started, 1, 1
started to, 1, 1
to drink, 1, 1
drink one, 1, 1
one by, 1, 1
by one, 3, 2
one the, 1, 1
the bottle, 1, 1
bottle were, 1, 1
were enough, 1, 1
to full, 1, 1
full a, 1, 1
a pakage, 1, 1
pakage the, 1, 1
the man, 1, 1
man came, 1, 1
came out, 1, 1
out and, 2, 1
and saw, 2, 1
saw him, 2, 1
him with, 1, 1
with anger, 1, 1
anger what, 1, 1
what the, 1, 1
the hell, 1, 1
hell do, 1, 1
you thing, 1, 1
thing you´re, 1, 1
you´re doing, 1, 1
doing here, 1, 1
here the, 1, 1
man cried, 1, 1
cried out, 1, 1
out he, 1, 1
he quickly, 1, 1
quickly threw, 1, 1
threw paul, 1, 1
paul out, 1, 1
and trying, 2, 1
trying to, 2, 1
to fix, 1, 1
fix the, 1, 1
the mass, 1, 1
mass paul, 1, 1
paul made, 1, 1
made paul, 1, 1
already drunk, 1, 1
drunk he, 1, 1
he didn´t, 1, 1
know what, 1, 1
was he, 1, 1
he doing, 1, 1
doing and, 1, 1
even where, 1, 1
was a, 1, 1
a police, 1, 1
car came, 1, 1
came by, 1, 1
him paul, 1, 1
paul thought, 1, 1
thought it, 1, 1
taxi and, 1, 1
stop it, 1, 1
it the, 2, 2
the car, 1, 1
car stopped, 1, 1
stopped and, 1, 1
and paul, 1, 1
paul past, 1, 1
past out, 1, 1
out very, 1, 1
soon on, 1, 1
car ten, 1, 1
ten minutes, 1, 1
minutes later, 1, 1
later paul, 1, 1
paul woke, 1, 1
a started, 1, 1
started he, 1, 1
station these, 1, 1
these kind, 1, 1
of story, 1, 1
story have, 1, 1
have happened, 1, 1
happened very, 1, 1
very often, 1, 1
often in, 1, 1
in these, 1, 1
these day, 1, 1
day people, 1, 1
people who, 1, 1
who don´t, 1, 1
don´t work, 1, 1
work or, 4, 2
or have, 1, 1
have no, 1, 1
no work, 1, 1
work are, 1, 1
are all, 1, 1
all marking, 1, 1
marking around, 1, 1
around on, 1, 1
street this, 1, 1
this really, 1, 1
really caused, 1, 1
caused a, 1, 1
great society, 1, 1
society problem, 1, 1
problem these, 1, 1
these things, 1, 1
things should, 1, 1
be avoid, 1, 1
avoid in, 1, 1
life because, 1, 1
of police, 1, 1
police who, 1, 1
who should, 1, 1
be working, 1, 1
working for, 1, 1
people having, 1, 1
having these, 1, 1
these kind, 1, 1
of questions, 1, 1
questions can, 1, 1
can dissepear, 1, 1
dissepear soon, 1, 1
hot, 1, 1
love, 1, 1
manu, 1, 1
hold, 1, 1
respective, 1, 1
angles, 1, 1
belong, 1, 1
teo, 1, 1
contact, 1, 1
met, 2, 1
rely, 1, 1
tradition, 1, 1
overcome, 1, 1
proble, 2, 1
face, 1, 1
mon, 3, 1
pick, 2, 1
back, 2, 1
grandmother, 1, 1
sick, 1, 1
she, 3, 2
hosiptal, 1, 1
mobile, 1, 1
conatct, 1, 1
nevous, 1, 1
mean, 1, 1
library, 1, 1
brave, 1, 1
sucess, 1, 1
complish, 1, 1
gernery, 1, 1
means, 1, 1
measn, 1, 1
advantures, 1, 1
easier, 1, 1
a hot, 1, 1
hot topic, 1, 1
topic that, 1, 1
that successful, 1, 1
are love, 1, 1
love to, 1, 1
to try, 2, 1
than keep, 1, 1
keep to, 1, 1
do what, 1, 1
well manu, 1, 1
manu different, 1, 1
different people, 1, 1
people hold, 1, 1
hold the, 1, 1
the different, 1, 1
different opinions, 1, 1
opinions in, 1, 1
the respective, 1, 1
respective angles, 1, 1
angles in, 1, 1
topic i, 1, 1
say i, 1, 1
the success, 1, 1
success is, 1, 1
is belong, 1, 1
belong to, 1, 1
who like, 3, 1
like the, 1, 1
not afraid, 3, 1
afraid the, 2, 1
the risk, 1, 1
risk there, 1, 1
are teo, 1, 1
teo reason, 1, 1
reason to, 1, 1
to support, 1, 1
support my, 1, 1
my idea, 1, 1
first i, 1, 1
think the, 1, 1
important quality, 1, 1
quality is, 2, 1
is finding, 1, 1
finding the, 1, 1
the people, 1, 1
to contact, 1, 1
contact new, 1, 1
ways can, 1, 1
can always, 1, 1
always find, 1, 1
solution when, 1, 1
they met, 1, 1
met the, 1, 1
problems in, 1, 1
contrast if, 1, 1
just rely, 1, 1
rely on, 1, 1
the tradition, 1, 1
tradition way, 1, 1
to solve, 1, 1
solve the, 1, 1
problem you, 1, 1
are limiting, 1, 1
limiting your, 1, 1
your situation, 1, 1
situation and, 1, 1
and may, 1, 1
not overcome, 1, 1
overcome it, 1, 1
other words, 1, 1
words if, 1, 1
the proble, 1, 1
proble and, 1, 1
and face, 1, 1
face it, 1, 1
it you, 1, 1
find it, 1, 1
a proble, 1, 1
proble for, 1, 1
for you, 1, 1
you easily, 1, 1
easily for, 1, 1
child i, 1, 1
to wait, 1, 1
wait my, 1, 1
my mon, 2, 1
mon to, 1, 1
to pick, 1, 1
pick me, 2, 1
me up, 1, 1
and back, 1, 1
back home, 2, 1
home after, 1, 1
after school, 1, 1
school one, 1, 1
one day, 1, 1
day my, 1, 1
mon cant, 1, 1
cant pick, 1, 1
me because, 1, 1
because my, 1, 1
my grandmother, 1, 1
grandmother was, 1, 1
was sick, 1, 1
sick and, 1, 1
and she, 1, 1
she need, 1, 1
to hosiptal, 1, 1
hosiptal in, 1, 1
in that, 1, 1
that time, 1, 1
no mobile, 1, 1
mobile phone, 1, 1
phone to, 1, 1
the conatct, 1, 1
conatct access, 1, 1
access my, 1, 1
my mon, 1, 1
mon was, 1, 1
very nevous, 1, 1
nevous that, 1, 1
that she, 1, 1
she can, 1, 1
not find, 1, 1
find me, 1, 1
me in, 1, 1
the mean, 1, 1
mean time, 1, 1
find something, 1, 1
something to, 1, 1
do and, 1, 1
and went, 1, 1
the library, 1, 1
library in, 1, 1
in there, 1, 1
there i, 1, 1
i met, 1, 1
met my, 1, 1
brother who, 1, 1
who was, 1, 1
was studying, 1, 1
studying and, 1, 1
he take, 1, 1
take me, 1, 1
me back, 1, 1
home finally, 1, 1
finally second, 1, 1
second another, 1, 1
another quality, 1, 1
is brave, 1, 1
brave people, 1, 1
people will, 1, 1
will sucess, 1, 1
sucess because, 1, 1
because not, 1, 1
try any, 1, 1
any ways, 1, 1
ways to, 1, 1
to complish, 1, 1
complish their, 1, 1
their goal, 1, 1
goal in, 1, 1
in gernery, 1, 1
gernery many, 1, 1
many ways, 1, 1
ways means, 1, 1
means many, 1, 1
many chances, 1, 1
chances that, 1, 1
that is, 2, 2
also measn, 1, 1
measn you, 1, 1
are increasing, 1, 1
increasing your, 1, 1
your chances, 1, 1
chances when, 1, 1
are trying, 1, 1
trying the, 1, 1
new t, 1, 1
t in, 1, 1
conclusion because, 1, 1
the above, 1, 1
above reasons, 1, 1
reasons i, 1, 1
strongly believed, 1, 1
like new, 1, 1
and advantures, 1, 1
advantures will, 1, 1
successful easier, 1, 1
whethere, 1, 1
advertisements, 16, 3
selling, 3, 1
majour, 2, 1
advertising, 6, 2
poduct, 1, 1
an, 2, 2
figure, 1, 1
box, 3, 1
beautifull, 5, 1
open, 1, 1
pruduct, 1, 1
moved, 1, 1
spok, 2, 1
color, 2, 1
static, 1, 1
four, 1, 1
five, 1, 1
unsing, 1, 1
looks, 1, 1
rules, 6, 2
respect, 1, 1
truth, 3, 3
advertisemets, 1, 1
buy, 3, 2
maybe, 1, 1
whethere most, 1, 1
most advertisements, 3, 3
advertisements make, 2, 2
they really, 2, 2
really are, 2, 2
are is, 1, 1
good question, 1, 1
question the, 1, 1
the advertisement, 1, 1
advertisement is, 1, 1
is made, 1, 1
made to, 1, 1
the selling, 3, 1
selling of, 1, 1
product so, 1, 1
so majour, 1, 1
majour are, 2, 1
the qualities, 1, 1
qualities of, 1, 1
product that, 3, 1
people know, 1, 1
know majour, 1, 1
selling then, 1, 1
then it, 1, 1
be that, 1, 1
that some, 1, 1
some advertising, 1, 1
advertising make, 1, 1
make poduct, 1, 1
poduct seem, 1, 1
better an, 1, 1
an example, 1, 1
example are, 1, 1
the figure, 1, 1
figure of, 1, 1
food products, 1, 1
products in, 1, 1
the image, 1, 1
image on, 1, 1
the box, 3, 1
box they, 1, 1
they seem, 1, 1
seem very, 1, 1
very beautifull, 1, 1
beautifull and, 1, 1
and also, 1, 1
very good, 1, 1
good to, 1, 1
to eat, 2, 2
eat but, 1, 1
but when, 2, 1
you open, 1, 1
open the, 1, 1
box and, 1, 1
and see, 1, 1
see the, 2, 2
product inside, 1, 1
inside you, 1, 1
understand that, 1, 1
the pruduct, 1, 1
pruduct on, 1, 1
box is, 1, 1
different when, 1, 1
was child, 1, 1
child and, 1, 1
and i, 1, 1
saw the, 1, 1
advertisement of, 1, 1
a play, 1, 1
play i, 1, 1
would had, 1, 1
had this, 1, 1
this play, 1, 1
play because, 1, 1
because in, 2, 2
advertisement it, 1, 1
it moved, 1, 1
moved much, 1, 1
much spok, 1, 1
spok a, 1, 1
lot and, 1, 1
and it, 3, 2
it had, 2, 1
had beautifull, 1, 1
beautifull color, 1, 1
color but, 1, 1
took the, 1, 1
the play, 1, 1
play it, 1, 1
was static, 1, 1
static spok, 1, 1
spok only, 1, 1
only four, 1, 1
four or, 1, 1
or five, 1, 1
five word, 1, 1
word and, 1, 1
had bad, 1, 1
bad color, 1, 1
color in, 1, 1
this case, 3, 2
the advertising, 1, 1
advertising is, 1, 1
is used, 1, 1
selling unsing, 1, 1
unsing the, 1, 1
the little, 1, 1
little child, 1, 1
child that, 1, 1
they see, 1, 1
see something, 1, 1
something that, 1, 1
that looks, 1, 1
looks like, 1, 1
like beautifull, 1, 1
beautifull they, 1, 1
they want, 1, 1
want that, 1, 1
that there, 1, 1
are also, 2, 1
also some, 2, 1
some rules, 2, 2
rules that, 1, 1
that say, 1, 1
the advertisements, 6, 3
advertisements must, 1, 1
must respect, 1, 1
respect the, 1, 1
the quality, 1, 1
product but, 1, 1
but these, 1, 1
these rules, 1, 1
rules are, 1, 1
always used, 1, 1
used to, 1, 1
to tell, 1, 1
tell the, 1, 1
the truth, 2, 2
truth there, 1, 1
some advertisemets, 1, 1
advertisemets that, 1, 1
make seem, 1, 1
seem the, 1, 1
the products, 8, 2
products as, 1, 1
they realy, 1, 1
realy are, 1, 1
are but, 1, 1
but these, 1, 1
these are, 2, 2
not much, 1, 1
much because, 1, 1
you show, 1, 1
show in, 1, 1
in an, 1, 1
an advertisement, 1, 1
advertisement a, 1, 1
a product, 4, 3
not beautifull, 1, 1
beautifull the, 1, 1
to buy, 3, 2
buy another, 1, 1
another product, 1, 1
advertisement seem, 1, 1
seem more, 1, 1
more beautifull, 1, 1
beautifull than, 1, 1
other maybe, 1, 1
maybe also, 1, 1
also if, 1, 1
it cost, 1, 1
cost much, 1, 1
improper, 1, 1
bankrupt, 1, 1
rich, 1, 1
moderate, 1, 1
wealth, 3, 1
income, 1, 1
bankruptcy, 1, 1
worth, 1, 1
received, 1, 1
decide, 1, 1
impart, 1, 1
familiarity, 1, 1
payments, 1, 1
supported, 1, 1
weak, 2, 2
whatever, 1, 1
teenager, 1, 1
teenagers, 1, 1
possess, 1, 1
stronger, 1, 1
management, 2, 1
meaningful, 1, 1
naive, 1, 1
imagine, 1, 1
managing, 3, 1
over-emphasize, 1, 1
exaggerated, 7, 2
candies, 2, 1
toys, 2, 1
affordable, 1, 1
cash, 1, 1
attracted, 1, 1
special, 1, 1
function, 3, 2
greedy, 1, 1
derivative, 1, 1
manage, 2, 1
piggy, 1, 1
bank, 1, 1
judge, 1, 1
more, 2, 2
rational, 1, 1
dependence, 1, 1
due, 1, 1
construction, 1, 1
unreasonable, 1, 1
the responsibility, 1, 1
responsibility to, 1, 1
to own, 1, 1
own money, 1, 1
important classes, 1, 1
classes in, 1, 1
life improper, 1, 1
improper utilization, 1, 1
utilization of, 1, 1
money bankrupt, 1, 1
bankrupt a, 1, 1
a rich, 1, 1
rich man, 1, 1
man in, 1, 1
short time, 1, 1
and moderate, 1, 1
moderate control, 1, 1
control of, 1, 1
of wealth, 1, 1
wealth make, 1, 1
man even, 1, 1
even he, 1, 1
he doesn, 1, 1
large income, 1, 1
income live, 1, 1
live without, 1, 1
without the, 1, 1
the question, 1, 1
question of, 1, 1
of bankruptcy, 1, 1
bankruptcy however, 1, 1
however is, 1, 1
is it, 2, 2
it worth, 1, 1
worth to, 1, 1
establish this, 1, 1
this kind, 1, 1
of financial, 2, 1
financial knowledge, 1, 1
knowledge at, 1, 1
at such, 1, 1
the following, 1, 1
following disadvantages, 1, 1
disadvantages are, 1, 1
are received, 1, 1
received as, 1, 1
we decide, 1, 1
decide to, 1, 1
let a, 1, 1
child build, 1, 1
build an, 1, 1
an arduous, 1, 1
arduous perspective, 1, 1
perspective on, 1, 1
on money, 1, 1
not proper, 1, 1
proper to, 1, 1
to impart, 1, 1
impart the, 1, 1
money to, 2, 2
child because, 1, 1
of familiarity, 1, 1
familiarity toward, 1, 1
toward money, 1, 1
money most, 1, 1
most children, 1, 1
are deficient, 1, 1
deficient in, 1, 1
money the, 2, 1
the payments, 1, 1
payments on, 1, 1
their daily, 1, 1
life are, 1, 1
are usually, 1, 1
usually supported, 1, 1
supported by, 1, 1
by their, 1, 1
their parents, 1, 1
parents thus, 1, 1
thus the, 1, 1
is still, 2, 1
still weak, 1, 1
weak at, 1, 1
at that, 1, 1
that age, 1, 1
age whatever, 1, 1
whatever concept, 1, 1
concept if, 1, 1
if established, 1, 1
established it, 1, 1
is only, 1, 1
only like, 1, 1
a talk, 1, 1
talk on, 1, 1
on paper, 1, 1
paper -, 1, 1
- the, 1, 1
limited it, 1, 1
different story, 1, 1
story to, 1, 1
a teenager, 1, 1
teenager teenagers, 1, 1
teenagers possess, 1, 1
possess a, 1, 1
a stronger, 1, 1
stronger background, 1, 1
the concepts, 1, 1
concepts of, 2, 1
money management, 1, 1
management are, 1, 1
are now, 2, 2
now meaningful, 1, 1
meaningful and, 1, 1
and feasible, 1, 1
feasible for, 1, 1
them while, 1, 1
a naive, 1, 1
naive child, 1, 1
child can, 1, 1
can just, 1, 1
just imagine, 1, 1
imagine the, 1, 1
process young, 1, 1
young children, 1, 1
not suitable, 1, 1
suitable to, 1, 1
about managing, 1, 1
managing money, 3, 1
money because, 1, 1
they may, 1, 1
may over-emphasize, 1, 1
over-emphasize to, 1, 1
the effect, 1, 1
money may, 1, 1
be exaggerated, 1, 1
exaggerated while, 1, 1
while many, 1, 1
many of, 1, 1
things like, 2, 2
like candies, 1, 1
candies toys, 1, 1
toys that, 1, 1
they pursue, 1, 1
pursue is, 1, 1
is often, 1, 1
often affordable, 1, 1
affordable by, 1, 1
a little, 1, 1
little amount, 1, 1
of cash, 1, 1
cash some, 1, 1
some children, 1, 1
are attracted, 1, 1
attracted to, 1, 1
the special, 1, 1
special function, 1, 1
function of, 1, 1
become too, 1, 1
too greedy, 1, 1
greedy to, 1, 1
the wealth, 1, 1
wealth and, 1, 1
and its, 1, 1
its derivative, 1, 1
derivative candies, 1, 1
candies and, 1, 1
and toys, 1, 1
toys with, 1, 1
others children, 1, 1
children manage, 1, 1
manage to, 1, 1
money in, 1, 1
the piggy, 1, 1
piggy bank, 1, 1
bank without, 1, 1
without sharing, 1, 1
sharing with, 1, 1
others when, 1, 1
they learn, 1, 1
learn to, 1, 1
to manage, 1, 1
manage money, 1, 1
money as, 1, 1
as they, 1, 1
they grow, 1, 1
up more, 1, 1
more abundant, 1, 1
abundant social, 1, 1
social experience, 1, 1
experience enable, 1, 1
enable them, 1, 1
to judge, 1, 1
judge when, 1, 1
when to, 2, 1
share and, 1, 1
to save, 1, 1
save more, 1, 1
more rational, 1, 1
rational method, 1, 1
method to, 1, 1
use money, 1, 1
money can, 1, 1
can gradually, 1, 1
gradually develop, 1, 1
develop with, 1, 1
skills of, 1, 1
of managing, 1, 1
money making, 1, 1
making kids, 1, 1
kids to, 1, 1
have early, 1, 1
early learn, 1, 1
learn on, 1, 1
on managing, 1, 1
money risks, 1, 1
risks the, 1, 1
money related, 1, 1
information and, 1, 1
the extreme, 1, 1
extreme dependence, 1, 1
dependence on, 1, 1
on wealth, 1, 1
wealth due, 1, 1
due to, 1, 1
to these, 1, 1
these disadvantages, 1, 1
disadvantages premature, 1, 1
premature construction, 1, 1
construction on, 1, 1
financial management, 1, 1
management is, 1, 1
still unreasonable, 1, 1
unreasonable to, 1, 1
totally, 1, 1
attracts, 2, 2
wants, 2, 2
of, 1, 1
ornate, 1, 1
generally, 1, 1
almost, 1, 1
tv, 2, 2
magazines, 1, 1
introduce, 2, 2
consummer, 1, 1
bright, 1, 1
side, 1, 1
furthermore, 2, 2
ads, 1, 1
drawback, 1, 1
perfect, 1, 1
thats, 1, 1
biggest, 1, 1
cell, 1, 1
realized, 1, 1
bet, 1, 1
sense, 1, 1
i totally, 1, 1
totally agree, 1, 1
with that, 1, 1
are i, 1, 1
to specific, 1, 1
specific reasons, 1, 1
reasons first, 1, 1
first reason, 1, 1
it attracts, 1, 1
attracts through, 1, 1
through peoples, 1, 1
peoples desire, 1, 1
desire and, 1, 1
and finally, 2, 2
finally they, 1, 1
they wants, 1, 1
wants a, 1, 1
product and, 1, 1
it made, 1, 1
made peole, 1, 1
peole are, 1, 1
buy them, 2, 1
them of, 1, 1
of course, 1, 1
course its, 1, 1
its most, 1, 1
thing to, 1, 1
to company, 1, 1
company as, 1, 1
a process, 1, 1
of business, 1, 1
business they, 1, 1
they must, 1, 1
must have, 1, 1
have need, 1, 1
more profit, 1, 1
profit so, 1, 1
so they, 1, 1
they should, 1, 1
best to, 1, 1
to ornate, 1, 1
ornate the, 1, 1
product in, 1, 1
advertisement generally, 1, 1
generally it, 1, 1
it has, 1, 1
has many, 1, 1
many problems, 1, 1
problems because, 1, 1
because the, 3, 3
reasons almost, 1, 1
almost all, 1, 1
all advertisement, 1, 1
advertisement in, 1, 1
in tv, 1, 1
tv or, 1, 1
or magazines, 1, 1
magazines and, 1, 1
so on, 1, 1
on to, 1, 1
to purpose, 1, 1
purpose to, 1, 1
to introduce, 1, 1
introduce a, 1, 1
product for, 1, 1
for consummer, 1, 1
consummer but, 1, 1
but they, 1, 1
they take, 1, 1
take only, 1, 1
only bright, 1, 1
bright side, 1, 1
side of, 1, 1
of that, 1, 1
that furthermore, 1, 1
furthermore according, 1, 1
to those, 1, 1
those of, 2, 1
of ads, 1, 1
ads every, 1, 1
every product, 1, 1
product doesnt, 1, 1
doesnt have, 1, 1
any drawback, 1, 1
drawback and, 1, 1
and definitely, 1, 1
definitely perfect, 1, 1
perfect however, 1, 1
however its, 1, 1
its not, 2, 2
not real, 1, 1
real and, 1, 1
and thats, 1, 1
thats because, 1, 1
because why, 1, 1
why many, 1, 1
many advertisements, 1, 1
advertisements are, 1, 1
are problem, 1, 1
problem the, 1, 1
the biggest, 1, 1
biggest problem, 1, 1
problem is, 1, 1
that many, 1, 1
is see, 1, 1
advertisements believe, 1, 1
believe it, 1, 1
spend their, 1, 1
them in, 1, 1
my case, 1, 1
case when, 1, 1
was see, 1, 1
see a, 1, 1
a cell, 1, 1
cell after, 1, 1
after buying, 1, 1
buying that, 1, 1
i realized, 1, 1
realized it, 1, 1
it doesnt, 1, 1
doesnt need, 1, 1
me bet, 1, 1
bet it, 1, 1
this sense, 1, 1
sense i, 1, 1
with those, 1, 1
of statement, 1, 1
therefore, 1, 1
fight, 2, 1
conquest, 2, 1
bit, 1, 1
tired, 3, 2
knows, 2, 1
opposite, 2, 1
dreams, 1, 1
industrialized, 1, 1
doenst, 1, 1
am disagree, 1, 1
disagree with, 1, 1
statement because, 1, 1
because i, 1, 1
the older, 1, 1
people enjoy, 1, 1
than young, 1, 1
in fact, 2, 2
fact i, 1, 1
that today, 2, 1
today a, 1, 1
people have, 1, 1
have every, 1, 1
every thing, 1, 1
he or, 1, 1
or she, 1, 1
she wants, 1, 1
wants and, 1, 1
and therefore, 1, 1
therefore doesnt, 1, 1
doesnt fight, 1, 1
fight to, 1, 1
to conquest, 1, 1
conquest his, 2, 1
his dream, 1, 1
dream or, 1, 1
or his, 1, 1
his desire, 1, 1
desire therefore, 1, 1
therefore after, 1, 1
a bit, 1, 1
bit time, 1, 1
time the, 1, 1
the young, 2, 1
is tired, 1, 1
tired because, 1, 1
because he, 1, 1
he knows, 1, 1
knows that, 1, 1
he can, 1, 1
everything in, 1, 1
in opposite, 1, 1
opposite an, 1, 1
an older, 1, 1
people knows, 1, 1
knows how, 1, 1
to fight, 1, 1
fight for, 1, 1
for conquest, 1, 1
his dreams, 1, 1
dreams because, 1, 1
the last, 2, 1
last time, 2, 1
are less, 1, 1
less things, 1, 1
things in, 1, 1
in addition, 1, 1
addition today, 1, 1
today there, 1, 1
more problems, 1, 1
problems in, 1, 1
in opposite, 1, 1
opposite the, 1, 1
time because, 1, 1
the society, 1, 1
society is, 1, 1
is become, 1, 1
become more, 1, 1
more industrialized, 1, 1
industrialized and, 1, 1
are always, 1, 1
always quickly, 1, 1
quickly this, 1, 1
this troubles, 1, 1
troubles causes, 1, 1
a generally, 2, 1
generally unhappy, 2, 1
unhappy and, 1, 1
people doenst, 1, 1
doenst enjoy, 1, 1
enjoy his, 1, 1
life therefore, 1, 1
therefore i, 1, 1
today when, 1, 1
when a, 1, 1
people says, 1, 1
is happy, 1, 1
happy it, 1, 1
it isnt, 1, 1
isnt true, 1, 1
true but, 1, 1
a way, 1, 1
to hide, 1, 1
hide a, 1, 1
clothing, 14, 1
anachronistic, 1, 1
impedes, 1, 1
performing, 1, 1
personal, 1, 1
characteristics, 2, 2
creation, 3, 1
worries, 1, 1
boon, 1, 1
bane, 1, 1
confining, 1, 1
